ID,userId,movieId,rating,timestamp
1653700,17165,81591,5.0,1294368388
7708112,79522,3996,4.0,1322798629
9000899,92893,590,4.5,1480920352
6901908,71192,300,3.5,1136941629
9349038,96587,1888,1.0,1130298288
10129385,104467,24,3.5,1334366714
25261746,262971,1196,5.0,959283834
25450522,264974,109374,3.5,1413166990
23785676,246916,1584,4.0,998422342
11886072,123281,31696,3.0,1461658674
6811255,70336,8665,1.0,1446641207
10153641,104760,165641,4.0,1490163883
11543149,119738,3911,3.5,1272489603
10590204,109280,4641,4.0,1118028827
16688782,173599,3994,5.0,999179959
1108168,11308,3972,3.5,1154033978
4900460,50452,800,5.0,840458132
24229930,251670,1242,5.0,975281904
18162987,188475,3770,4.0,976116542
4128149,42926,5108,3.0,1438708660
24574766,255449,1345,4.0,1235176983
1447394,14877,1267,5.0,1025308015
4726457,48577,1268,4.0,1143261966
14938173,155306,93510,4.0,1492613117
24527782,254951,4874,4.5,1473565763
3035899,31733,173,2.0,842686475
24626991,255933,49,2.5,1249432842
12881598,133737,106920,4.5,1404362971
8027649,82775,65261,3.0,1445026884
21597895,224397,1285,3.5,1195001047
21482069,223147,6378,4.0,1271844860
6097405,62805,1610,4.0,941818459
16265008,169032,1028,3.0,1134546605
2052978,21375,662,3.0,847604951
24511201,254746,83,3.0,852901421
20733019,215460,2622,3.0,985764604
15718249,163482,1371,4.0,1057294582
19008768,197348,3999,4.0,995392901
6226043,64159,5952,0.5,1149265749
3746085,39055,2005,3.0,951011922
18123319,188151,5300,3.0,1201572994
11352590,117816,186,5.0,847650883
18956546,196812,78772,5.0,1427059306
7172958,74017,30822,4.0,1190842010
2121900,22033,3265,3.5,1086749984
5598195,57661,368,4.0,849283313
3325446,34579,86332,3.5,1336769155
10639450,109791,2959,3.5,1479845981
4379641,45266,52715,1.5,1189317355
20714230,215241,733,4.0,1115163564
25858061,269036,2080,3.5,1108496240
21983706,228341,99910,4.0,1461221578
3873534,40275,7137,3.5,1184189516
5213962,53709,2541,3.0,1501334805
19161940,199003,5995,5.0,1378010119
22663330,235456,4011,4.0,1487124283
2399003,24872,2628,3.0,947697071
9528026,98334,150,4.0,1445067214
18284254,189688,539,5.0,955125059
12289425,127473,7325,3.5,1090500005
2106123,21878,524,2.0,1260676249
3117552,32501,7438,4.0,1315758012
19686999,204465,55247,4.0,1440270070
216547,2328,608,4.0,1311425517
21598909,224404,4161,1.0,999095812
23401570,242959,112183,4.0,1423810654
18101271,187908,1278,0.5,1089400925
6098975,62816,47952,2.5,1245376476
19748202,205114,102194,3.5,1471814836
13393339,139223,2762,5.0,953669555
4022183,41846,1088,3.0,1025035645
17887705,185693,11,5.0,974658261
22992573,238788,1625,5.0,943616401
13886852,144311,8972,3.5,1204120542
62943,674,7327,4.5,1473550525
16048966,167030,3005,3.5,1074423311
12754438,132367,54286,4.5,1322183416
9230953,95302,784,2.0,1439793956
4063701,42270,2501,5.0,951592567
16577617,172344,6942,5.0,1433176315
24252551,251898,58559,5.0,1348160261
1646994,17105,50800,3.0,1422595910
3402757,35375,1288,4.0,1375430258
17337047,179948,2302,5.0,1165673529
9978572,102876,2144,4.0,1461979809
22886046,237751,1370,3.0,947676800
5455198,56244,53996,3.5,1469826829
2300619,23907,1566,4.0,1296266947
12636393,131171,457,5.0,1254459786
12181743,126347,2125,1.5,1071864133
17934858,186162,2858,4.0,1136093607
17831406,185018,1234,4.0,1191529843
1721134,17924,7373,4.0,1427280188
11745696,121845,95,3.0,850398177
24221256,251543,106642,5.0,1410654844
15328350,159551,1957,4.0,939777767
16420666,170692,56367,3.5,1482607594
849771,8659,69992,3.5,1328128700
16002298,166579,339,4.0,849793886
14473701,150426,973,3.0,898008551
20496604,212995,3521,4.0,1405587037
2179620,22619,3246,3.5,1070994005
7974766,82206,1278,3.0,900860116
16107702,167560,589,4.0,969263837
11378435,118105,26472,3.5,1258525697
23373211,242646,172,2.0,836221506
12304015,127605,1660,2.0,954741841
18648628,193645,608,3.0,850229391
17600942,182617,4308,4.5,1403237421
5537144,57076,64497,3.0,1244563677
1341930,13822,1136,5.0,1053654896
20263395,210639,2529,1.0,1103607459
6427802,66349,67359,3.5,1254177939
14407702,149737,64,4.0,945920140
22056471,229032,111921,4.0,1450134428
23873717,247945,318,5.0,1015184028
15527797,161596,25,4.0,862065685
22565731,234400,114795,4.5,1466176346
2821402,29359,314,1.0,929707479
10902591,112681,3267,3.5,1118470961
19335655,200836,97304,4.0,1380697541
18275029,189577,4321,4.0,1221055555
11744106,121818,8266,4.0,1136730798
7753118,79928,108190,4.5,1485064191
24022757,249427,69134,5.0,1394989758
23561560,244596,49274,4.0,1247530084
19058348,197933,457,4.0,848352389
383418,4068,4306,4.0,1074917332
11595458,120246,3608,1.5,1441666770
4139175,43007,4105,2.5,1185236714
3443305,35802,3911,5.0,1050987296
15065285,156706,45431,4.0,1195601624
1824939,18915,48738,4.0,1312696702
24292290,252297,1277,5.0,1229396946
25999021,270632,608,5.0,958501882
2066502,21494,7773,2.5,1116340903
13471990,140070,3535,3.0,962679052
12161410,126091,2734,5.0,949457301
2236448,23218,150,5.0,847194058
25236042,262697,8810,3.5,1246365235
20347997,211412,356,4.0,1233966974
1621170,16809,1206,2.0,965335835
21510189,223455,7022,4.0,1082836168
16181964,168257,653,4.0,833881456
12249338,127130,49957,4.0,1192311027
10306132,106383,1295,4.0,944347675
21842125,226913,1,1.5,1287259594
4852164,49915,2028,4.0,938800640
15053596,156580,1244,4.5,1333604363
431159,4453,30846,5.0,1163145625
12459134,129271,2020,4.0,945628002
1278298,13118,53953,4.0,1351463397
1567068,16221,8368,4.0,1152584243
21036300,218605,3697,3.0,1480536000
9979494,102879,68954,3.0,1489864202
13033971,135437,55280,4.5,1488332544
10598993,109370,40819,3.5,1437792174
15855133,164920,32,4.5,1263268636
6022562,62010,2747,4.0,1004366472
9571552,98760,4995,5.0,1011566561
829976,8533,78499,4.0,1471889239
8182000,84342,51662,4.5,1259726275
19299519,200444,3147,4.0,975213516
9185200,94850,5449,2.5,1197089418
6776427,69919,27808,4.0,1415484989
18160893,188471,32381,0.5,1115522128
5227693,53884,6377,4.5,1057524815
1788570,18550,595,4.0,1202059629
9894008,101925,3988,3.0,1388053330
14992848,155962,587,3.0,848518496
10021455,103390,40414,3.5,1447220985
9307848,96095,4822,5.0,1260760255
14127178,146759,1194,4.0,1025466070
3246362,33748,5,3.0,902690642
13037041,135487,1544,3.0,1319242422
22134498,229879,2106,2.5,1104981270
941155,9573,2617,5.0,974707945
20857040,216778,590,4.0,1026961094
22676523,235640,2827,3.5,1313630502
18596337,193064,252,3.0,1135878041
23039413,239264,1304,4.0,1411551829
19040039,197697,1556,2.0,1004916425
9009238,92959,1223,5.0,898879234
8234672,84899,593,4.0,839443175
23947499,248644,2951,4.5,1053450839
2911846,30354,1682,4.0,1170307578
7615903,78686,2732,4.0,986069433
20421931,212219,2747,4.0,942434537
6699820,69188,152296,3.0,1455034572
23928871,248458,2410,2.0,1039384954
8243722,84992,266,4.0,1490791455
3390401,35233,1221,3.5,1476241389
5559463,57252,943,4.0,941448922
2351486,24346,1005,5.0,1047315346
8897667,91777,3169,5.0,945143529
7610864,78622,6934,2.0,1239031552
506495,5243,6385,3.0,1147720644
24875599,258644,832,5.0,885517259
595557,6016,112,5.0,844093655
10140265,104632,750,5.0,948568870
11234544,116409,1644,2.5,1203292054
1448800,14891,2338,1.0,941793656
15506300,161377,2096,2.5,1455735872
24947032,259406,653,2.5,1100730427
13927202,144724,1265,5.0,1037946743
12966081,134630,2571,4.5,1471467798
15607422,162451,7,1.0,865340127
6030268,62080,482,1.0,942959070
21328884,221486,1907,4.0,956582516
18851846,195769,52458,3.0,1180195304
20077439,208773,5935,3.5,1482314268
5715269,58826,1198,5.0,1321637823
530743,5452,53125,3.5,1500411253
25311052,263534,1089,4.0,1162824838
22873725,237631,7438,4.0,1500331138
6199371,63890,97913,2.0,1431631218
944441,9614,3535,4.0,1417943729
24022502,249426,55282,3.0,1287884728
21412073,222446,1954,3.0,963867934
1251996,12837,1954,4.0,1324269255
18315383,190037,8961,4.0,1336676570
11524965,119566,134130,3.5,1445204111
4719166,48516,784,3.0,974609712
18837456,195633,1210,4.5,1389215959
4964887,51075,31696,4.0,1446725024
9132520,94293,2174,3.0,1115526226
22635877,235214,80463,4.5,1294303145
9639933,99424,55118,3.5,1446407687
18299850,189857,1393,5.0,1043716151
4483264,46080,174,2.0,969869859
25848900,268930,51255,4.0,1397325763
877440,8989,370,2.5,1174124048
9353244,96618,4718,3.0,1091712522
2706120,28064,142210,4.0,1486280741
9516942,98246,357,3.0,1203677039
16591643,172456,280,3.0,833811958
19301613,200459,2155,3.0,941730189
10003093,103205,6016,3.0,1283995960
21080610,219060,6711,3.0,1127528122
6438478,66436,112556,4.0,1494792075
483031,4982,2643,2.0,995934381
15789084,164198,54001,5.0,1321077880
25052150,260621,1073,3.0,1004913030
11022048,113988,1997,3.0,1091914901
